x t u err
0.440000 0.023000 0.78268738 -0.00011703
0.460000 0.023000 0.79051791 -0.00011821
0.480000 0.023000 0.79522861 -0.00011891
0.500000 0.023000 0.79680092 -0.00011915
0.520000 0.023000 0.79522861 -0.00011891
0.540000 0.023000 0.79051791 -0.00011821
0.560000 0.023000 0.78268738 -0.00011703
0.580000 0.023000 0.77176795 -0.00011540
0.600000 0.023000 0.75780271 -0.00011331
0.620000 0.023000 0.74084676 -0.00011078
0.640000 0.023000 0.72096703 -0.00010781
0.660000 0.023000 0.69824197 -0.00010441
0.680000 0.023000 0.67276127 -0.00010060
0.700000 0.023000 0.64462548 -0.00009639
0.720000 0.023000 0.61394566 -0.00009180
0.740000 0.023000 0.58084287 -0.00008685
0.760000 0.023000 0.54544776 -0.00008156
0.780000 0.023000 0.50790002 -0.00007595
0.800000 0.023000 0.46834783 -0.00007003
0.820000 0.023000 0.42694728 -0.00006384
0.840000 0.023000 0.38386177 -0.00005740
0.860000 0.023000 0.33926133 -0.00005073
0.880000 0.023000 0.29332198 -0.00004386
0.900000 0.023000 0.24622503 -0.00003682
0.920000 0.023000 0.19815633 -0.00002963
0.940000 0.023000 0.14930560 -0.00002233
0.960000 0.023000 0.09986564 -0.00001493
0.980000 0.023000 0.05003154 -0.00000748
1.000000 0.023000 0.00000000 -0.00000000
0.000000 0.023200 0.00000000 0.00000000
0.020000 0.023200 0.04993282 -0.00000753
0.040000 0.023200 0.09966857 -0.00001503
0.060000 0.023200 0.14901098 -0.00002248
0.080000 0.023200 0.19776531 -0.00002983
0.100000 0.023200 0.24573916 -0.00003706
0.120000 0.023200 0.29274318 -0.00004415
0.140000 0.023200 0.33859188 -0.00005107
0.160000 0.023200 0.38310431 -0.00005778
0.180000 0.023200 0.42610480 -0.00006427
0.200000 0.023200 0.46742365 -0.00007050
0.220000 0.023200 0.50689780 -0.00007646
0.240000 0.023200 0.54437145 -0.00008211
0.260000 0.023200 0.57969671 -0.00008744
0.280000 0.023200 0.61273418 -0.00009242
0.300000 0.023200 0.64335346 -0.00009704
0.320000 0.023200 0.67143373 -0.00010127
0.340000 0.023200 0.69686415 -0.00010511
0.360000 0.023200 0.71954436 -0.00010853
0.380000 0.023200 0.73938487 -0.00011152
0.400000 0.023200 0.75630736 -0.00011407
0.420000 0.023200 0.77024505 -0.00011618
0.440000 0.023200 0.78114293 -0.00011782
0.460000 0.023200 0.78895800 -0.00011900
0.480000 0.023200 0.79365941 -0.00011971
0.500000 0.023200 0.79522861 -0.00011994
0.520000 0.023200 0.79365941 -0.00011971
0.540000 0.023200 0.78895800 -0.00011900
0.560000 0.023200 0.78114293 -0.00011782
0.580000 0.023200 0.77024505 -0.00011618
0.600000 0.023200 0.75630736 -0.00011407
0.620000 0.023200 0.73938487 -0.00011152
0.640000 0.023200 0.71954436 -0.00010853
0.660000 0.023200 0.69686415 -0.00010511
0.680000 0.023200 0.67143373 -0.00010127
0.700000 0.023200 0.64335346 -0.00009704
0.720000 0.023200 0.61273418 -0.00009242
0.740000 0.023200 0.57969671 -0.00008744
0.760000 0.023200 0.54437145 -0.00008211
0.780000 0.023200 0.50689780 -0.00007646
0.800000 0.023200 0.46742365 -0.00007050
0.820000 0.023200 0.42610480 -0.00006427
0.840000 0.023200 0.38310431 -0.00005778
0.860000 0.023200 0.33859188 -0.00005107
0.880000 0.023200 0.29274318 -0.00004415
0.900000 0.023200 0.24573916 -0.00003706
0.920000 0.023200 0.19776531 -0.00002983
0.940000 0.023200 0.14901098 -0.00002248
0.960000 0.023200 0.09966857 -0.00001503
0.980000 0.023200 0.04993282 -0.00000753
1.000000 0.023200 0.00000000 -0.00000000
0.000000 0.023400 0.00000000 0.00000000
0.020000 0.023400 0.04983429 -0.00000758
0.040000 0.023400 0.09947190 -0.00001513
0.060000 0.023400 0.14871694 -0.00002262
0.080000 0.023400 0.19737507 -0.00003003
0.100000 0.023400 0.24525425 -0.00003731
0.120000 0.023400 0.29216552 -0.00004445
0.140000 0.023400 0.33792374 -0.00005141
0.160000 0.023400 0.38234834 -0.00005817
0.180000 0.023400 0.42526398 -0.00006470
0.200000 0.023400 0.46650130 -0.00007097
0.220000 0.023400 0.50589755 -0.00007696
0.240000 0.023400 0.54329725 -0.00008265
0.260000 0.023400 0.57855281 -0.00008802
0.280000 0.023400 0.61152509 -0.00009303
0.300000 0.023400 0.64208395 -0.00009768
0.320000 0.023400 0.67010881 -0.00010194
0.340000 0.023400 0.69548904 -0.00010580
0.360000 0.023400 0.71812451 -0.00010925
0.380000 0.023400 0.73792586 -0.00011226
0.400000 0.023400 0.75481496 -0.00011483
0.420000 0.023400 0.76872514 -0.00011695
0.440000 0.023400 0.77960152 -0.00011860
0.460000 0.023400 0.78740117 -0.00011979
0.480000 0.023400 0.79209331 -0.00012050
0.500000 0.023400 0.79365941 -0.00012074
0.520000 0.023400 0.79209331 -0.00012050
0.540000 0.023400 0.78740117 -0.00011979
0.560000 0.023400 0.77960152 -0.00011860
0.580000 0.023400 0.76872514 -0.00011695
0.600000 0.023400 0.75481496 -0.00011483
0.620000 0.023400 0.73792586 -0.00011226
0.640000 0.023400 0.71812451 -0.00010925
0.660000 0.023400 0.69548904 -0.00010580
0.680000 0.023400 0.67010881 -0.00010194
0.700000 0.023400 0.64208395 -0.00009768
0.720000 0.023400 0.61152509 -0.00009303
0.740000 0.023400 0.57855281 -0.00008802
0.760000 0.023400 0.54329725 -0.00008265
0.780000 0.023400 0.50589755 -0.00007696
0.800000 0.023400 0.46650130 -0.00007097
0.820000 0.023400 0.42526398 -0.00006470
0.840000 0.023400 0.38234834 -0.00005817
0.860000 0.023400 0.33792374 -0.00005141
0.880000 0.023400 0.29216552 -0.00004445
0.900000 0.023400 0.24525425 -0.00003731
0.920000 0.023400 0.19737507 -0.00003003
0.940000 0.023400 0.14871694 -0.00002262
0.960000 0.023400 0.09947190 -0.00001513
0.980000 0.023400 0.04983429 -0.00000758
1.000000 0.023400 0.00000000 -0.00000000
0.000000 0.023600 0.00000000 0.00000000
0.020000 0.023600 0.04973595 -0.00000763
0.040000 0.023600 0.09927562 -0.00001523
0.060000 0.023600 0.14842349 -0.00002277
0.080000 0.023600 0.19698560 -0.00003022
0.100000 0.023600 0.24477029 -0.00003756
0.120000 0.023600 0.29158899 -0.00004474
0.140000 0.023600 0.33725693 -0.00005175
0.160000 0.023600 0.38159386 -0.00005855
0.180000 0.023600 0.42442482 -0.00006512
0.200000 0.023600 0.46558076 -0.00007143
0.220000 0.023600 0.50489928 -0.00007747
0.240000 0.023600 0.54222518 -0.00008319
0.260000 0.023600 0.57741117 -0.00008859
0.280000 0.023600 0.61031838 -0.00009364
0.300000 0.023600 0.64081695 -0.00009832
0.320000 0.023600 0.66878650 -0.00010261
0.340000 0.023600 0.69411666 -0.00010650
0.360000 0.023600 0.71670745 -0.00010996
0.380000 0.023600 0.73646973 -0.00011300
0.400000 0.023600 0.75332550 -0.00011558
0.420000 0.023600 0.76720824 -0.00011771
0.440000 0.023600 0.77806316 -0.00011938
0.460000 0.023600 0.78584741 -0.00012057
0.480000 0.023600 0.79053029 -0.00012129
0.500000 0.023600 0.79209331 -0.00012153
0.520000 0.023600 0.79053029 -0.00012129
0.540000 0.023600 0.78584741 -0.00012057
0.560000 0.023600 0.77806316 -0.00011938
0.580000 0.023600 0.76720824 -0.00011771
0.600000 0.023600 0.75332550 -0.00011558
0.620000 0.023600 0.73646973 -0.00011300
0.640000 0.023600 0.71670745 -0.00010996
0.660000 0.023600 0.69411666 -0.00010650
0.680000 0.023600 0.66878650 -0.00010261
0.700000 0.023600 0.64081695 -0.00009832
0.720000 0.023600 0.61031838 -0.00009364
0.740000 0.023600 0.57741117 -0.00008859
0.760000 0.023600 0.54222518 -0.00008319
0.780000 0.023600 0.50489928 -0.00007747
0.800000 0.023600 0.46558076 -0.00007143
0.820000 0.023600 0.42442482 -0.00006512
0.840000 0.023600 0.38159386 -0.00005855
0.860000 0.023600 0.33725693 -0.00005175
0.880000 0.023600 0.29158899 -0.00004474
0.900000 0.023600 0.24477029 -0.00003756
0.920000 0.023600 0.19698560 -0.00003022
0.940000 0.023600 0.14842349 -0.00002277
0.960000 0.023600 0.09927562 -0.00001523
0.980000 0.023600 0.04973595 -0.00000763
1.000000 0.023600 0.00000000 -0.00000000
0.000000 0.023800 0.00000000 0.00000000
0.020000 0.023800 0.04963781 -0.00000768
0.040000 0.023800 0.09907972 -0.00001533
0.060000 0.023800 0.14813061 -0.00002292
0.080000 0.023800 0.19659689 -0.00003042
0.100000 0.023800 0.24428729 -0.00003780
0.120000 0.023800 0.29101361 -0.00004503
0.140000 0.023800 0.33659143 -0.00005208
0.160000 0.023800 0.38084087 -0.00005893
0.180000 0.023800 0.42358731 -0.00006554
0.200000 0.023800 0.46466205 -0.00007190
0.220000 0.023800 0.50390297 -0.00007797
0.240000 0.023800 0.54115522 -0.00008373
0.260000 0.023800 0.57627178 -0.00008917
0.280000 0.023800 0.60911406 -0.00009425
0.300000 0.023800 0.63955244 -0.00009896
0.320000 0.023800 0.66746680 -0.00010328
0.340000 0.023800 0.69274698 -0.00010719
0.360000 0.023800 0.71529319 -0.00011068
0.380000 0.023800 0.73501648 -0.00011373
0.400000 0.023800 0.75183899 -0.00011633
0.420000 0.023800 0.76569433 -0.00011848
0.440000 0.023800 0.77652783 -0.00012015
0.460000 0.023800 0.78429672 -0.00012135
0.480000 0.023800 0.78897036 -0.00012208
0.500000 0.023800 0.79053029 -0.00012232
0.520000 0.023800 0.78897036 -0.00012208
0.540000 0.023800 0.78429672 -0.00012135
0.560000 0.023800 0.77652783 -0.00012015
0.580000 0.023800 0.76569433 -0.00011848
0.600000 0.023800 0.75183899 -0.00011633
0.620000 0.023800 0.73501648 -0.00011373
0.640000 0.023800 0.71529319 -0.00011068
0.660000 0.023800 0.69274698 -0.00010719
0.680000 0.023800 0.66746680 -0.00010328
0.700000 0.023800 0.63955244 -0.00009896
0.720000 0.023800 0.60911406 -0.00009425
0.740000 0.023800 0.57627178 -0.00008917
0.760000 0.023800 0.54115522 -0.00008373
0.780000 0.023800 0.50390297 -0.00007797
0.800000 0.023800 0.46466205 -0.00007190
0.820000 0.023800 0.42358731 -0.00006554
0.840000 0.023800 0.38084087 -0.00005893
0.860000 0.023800 0.33659143 -0.00005208
0.880000 0.023800 0.29101361 -0.00004503
0.900000 0.023800 0.24428729 -0.00003780
0.920000 0.023800 0.19659689 -0.00003042
0.940000 0.023800 0.14813061 -0.00002292
0.960000 0.023800 0.09907972 -0.00001533
0.980000 0.023800 0.04963781 -0.00000768
1.000000 0.023800 0.00000000 -0.00000000
0.000000 0.024000 0.00000000 0.00000000
0.020000 0.024000 0.04953986 -0.00000773
0.040000 0.024000 0.09888421 -0.00001543
0.060000 0.024000 0.14783830 -0.00002307
0.080000 0.024000 0.19620895 -0.00003061
0.100000 0.024000 0.24380525 -0.00003804
0.120000 0.024000 0.29043936 -0.00004532
0.140000 0.024000 0.33592724 -0.00005242
0.160000 0.024000 0.38008937 -0.00005931
0.180000 0.024000 0.42275146 -0.00006596
0.200000 0.024000 0.46374514 -0.00007236
0.220000 0.024000 0.50290864 -0.00007847
0.240000 0.024000 0.54008738 -0.00008427
0.260000 0.024000 0.57513464 -0.00008974
0.280000 0.024000 0.60791211 -0.00009485
0.300000 0.024000 0.63829043 -0.00009959
0.320000 0.024000 0.66614971 -0.00010394
0.340000 0.024000 0.69138000 -0.00010788
0.360000 0.024000 0.71388173 -0.00011139
0.380000 0.024000 0.73356609 -0.00011446
0.400000 0.024000 0.75035540 -0.00011708
0.420000 0.024000 0.76418341 -0.00011924
0.440000 0.024000 0.77499553 -0.00012092
0.460000 0.024000 0.78274909 -0.00012213
0.480000 0.024000 0.78741351 -0.00012286
0.500000 0.024000 0.78897036 -0.00012310
0.520000 0.024000 0.78741351 -0.00012286
0.540000 0.024000 0.78274909 -0.00012213
0.560000 0.024000 0.77499553 -0.00012092
0.580000 0.024000 0.76418341 -0.00011924
0.600000 0.024000 0.75035540 -0.00011708
0.620000 0.024000 0.73356609 -0.00011446
0.640000 0.024000 0.71388173 -0.00011139
0.660000 0.024000 0.69138000 -0.00010788
0.680000 0.024000 0.66614971 -0.00010394
0.700000 0.024000 0.63829043 -0.00009959
0.720000 0.024000 0.60791211 -0.00009485
0.740000 0.024000 0.57513464 -0.00008974
0.760000 0.024000 0.54008738 -0.00008427
0.780000 0.024000 0.50290864 -0.00007847
0.800000 0.024000 0.46374514 -0.00007236
0.820000 0.024000 0.42275146 -0.00006596
0.840000 0.024000 0.38008937 -0.00005931
0.860000 0.024000 0.33592724 -0.00005242
0.880000 0.024000 0.29043936 -0.00004532
0.900000 0.024000 0.24380525 -0.00003804
0.920000 0.024000 0.19620895 -0.00003061
0.940000 0.024000 0.14783830 -0.00002307
0.960000 0.024000 0.09888421 -0.00001543
0.980000 0.024000 0.04953986 -0.00000773
1.000000 0.024000 0.00000000 -0.00000000
0.000000 0.024200 0.00000000 0.00000000
0.020000 0.024200 0.04944210 -0.00000778
0.040000 0.024200 0.09868908 -0.00001553
0.060000 0.024200 0.14754658 -0.00002321
0.080000 0.024200 0.19582178 -0.00003081
0.100000 0.024200 0.24332416 -0.00003828
0.120000 0.024200 0.28986625 -0.00004561
0.140000 0.024200 0.33526437 -0.00005275
0.160000 0.024200 0.37933935 -0.00005968
0.180000 0.024200 0.42191726 -0.00006638
0.200000 0.024200 0.46283005 -0.00007282
0.220000 0.024200 0.50191626 -0.00007897
0.240000 0.024200 0.53902164 -0.00008481
0.260000 0.024200 0.57399974 -0.00009031
0.280000 0.024200 0.60671254 -0.00009545
0.300000 0.024200 0.63703091 -0.00010022
0.320000 0.024200 0.66483521 -0.00010460
0.340000 0.024200 0.69001572 -0.00010856
0.360000 0.024200 0.71247304 -0.00011209
0.380000 0.024200 0.73211856 -0.00011519
0.400000 0.024200 0.74887475 -0.00011782
0.420000 0.024200 0.76267546 -0.00011999
0.440000 0.024200 0.77346625 -0.00012169
0.460000 0.024200 0.78120452 -0.00012291
0.480000 0.024200 0.78585973 -0.00012364
0.500000 0.024200 0.78741351 -0.00012388
0.520000 0.024200 0.78585973 -0.00012364
0.540000 0.024200 0.78120452 -0.00012291
0.560000 0.024200 0.77346625 -0.00012169
0.580000 0.024200 0.76267546 -0.00011999
0.600000 0.024200 0.74887475 -0.00011782
0.620000 0.024200 0.73211856 -0.00011519
0.640000 0.024200 0.71247304 -0.00011209
0.660000 0.024200 0.69001572 -0.00010856
0.680000 0.024200 0.66483521 -0.00010460
0.700000 0.024200 0.63703091 -0.00010022
0.720000 0.024200 0.60671254 -0.00009545
0.740000 0.024200 0.57399974 -0.00009031
0.760000 0.024200 0.53902164 -0.00008481
0.780000 0.024200 0.50191626 -0.00007897
0.800000 0.024200 0.46283005 -0.00007282
0.820000 0.024200 0.42191726 -0.00006638
0.840000 0.024200 0.37933935 -0.00005968
0.860000 0.024200 0.33526437 -0.00005275
0.880000 0.024200 0.28986625 -0.00004561
0.900000 0.024200 0.24332416 -0.00003828
0.920000 0.024200 0.19582178 -0.00003081
0.940000 0.024200 0.14754658 -0.00002321
0.960000 0.024200 0.09868908 -0.00001553
0.980000 0.024200 0.04944210 -0.00000778
1.000000 0.024200 0.00000000 -0.00000000
0.000000 0.024400 0.00000000 0.00000000
0.020000 0.024400 0.04934454 -0.00000783
0.040000 0.024400 0.09849434 -0.00001562
0.060000 0.024400 0.14725543 -0.00002336
0.080000 0.024400 0.19543537 -0.00003100
0.100000 0.024400 0.24284401 -0.00003852
0.120000 0.024400 0.28929426 -0.00004589
0.140000 0.024400 0.33460280 -0.00005308
0.160000 0.024400 0.37859081 -0.00006006
0.180000 0.024400 0.42108470 -0.00006680
0.200000 0.024400 0.46191676 -0.00007327
0.220000 0.024400 0.50092584 -0.00007946
0.240000 0.024400 0.53795800 -0.00008534
0.260000 0.024400 0.57286709 -0.00009087
0.280000 0.024400 0.60551533 -0.00009605
0.300000 0.024400 0.63577387 -0.00010085
0.320000 0.024400 0.66352331 -0.00010526
0.340000 0.024400 0.68865413 -0.00010924
0.360000 0.024400 0.71106714 -0.00011280
0.380000 0.024400 0.73067390 -0.00011591
0.400000 0.024400 0.74739701 -0.00011856
0.420000 0.024400 0.76117050 -0.00012075
0.440000 0.024400 0.77193999 -0.00012245
0.460000 0.024400 0.77966299 -0.00012368
0.480000 0.024400 0.78430901 -0.00012442
0.500000 0.024400 0.78585973 -0.00012466
0.520000 0.024400 0.78430901 -0.00012442
0.540000 0.024400 0.77966299 -0.00012368
0.560000 0.024400 0.77193999 -0.00012245
0.580000 0.024400 0.76117050 -0.00012075
0.600000 0.024400 0.74739701 -0.00011856
0.620000 0.024400 0.73067390 -0.00011591
0.640000 0.024400 0.71106714 -0.00011280
0.660000 0.024400 0.68865413 -0.00010924
0.680000 0.024400 0.66352331 -0.00010526
0.700000 0.024400 0.63577387 -0.00010085
0.720000 0.024400 0.60551533 -0.00009605
0.740000 0.024400 0.57286709 -0.00009087
0.760000 0.024400 0.53795800 -0.00008534
0.780000 0.024400 0.50092584 -0.00007946
0.800000 0.024400 0.46191676 -0.00007327
0.820000 0.024400 0.42108470 -0.00006680
0.840000 0.024400 0.37859081 -0.00006006
0.860000 0.024400 0.33460280 -0.00005308
0.880000 0.024400 0.28929426 -0.00004589
0.900000 0.024400 0.24284401 -0.00003852
0.920000 0.024400 0.19543537 -0.00003100
0.940000 0.024400 0.14725543 -0.00002336
0.960000 0.024400 0.09849434 -0.00001562
0.980000 0.024400 0.04934454 -0.00000783
1.000000 0.024400 0.00000000 -0.00000000
0.000000 0.024600 0.00000000 0.00000000
0.020000 0.024600 0.04924717 -0.00000788
0.040000 0.024600 0.09829998 -0.00001572
0.060000 0.024600 0.14696485 -0.00002350
0.080000 0.024600 0.19504972 -0.00003119
0.100000 0.024600 0.24236481 -0.00003876
0.120000 0.024600 0.28872340 -0.00004618
0.140000 0.024600 0.33394254 -0.00005341
0.160000 0.024600 0.37784375 -0.00006043
0.180000 0.024600 0.42025378 -0.00006721
0.200000 0.024600 0.46100527 -0.00007373
0.220000 0.024600 0.49993738 -0.00007996
0.240000 0.024600 0.53689646 -0.00008587
0.260000 0.024600 0.57173666 -0.00009144
0.280000 0.024600 0.60432048 -0.00009665
0.300000 0.024600 0.63451932 -0.00010148
0.320000 0.024600 0.66221400 -0.00010591
0.340000 0.024600 0.68729523 -0.00010992
0.360000 0.024600 0.70966401 -0.00011350
0.380000 0.024600 0.72923208 -0.00011663
0.400000 0.024600 0.74592220 -0.00011930
0.420000 0.024600 0.75966850 -0.00012150
0.440000 0.024600 0.77041674 -0.00012321
0.460000 0.024600 0.77812450 -0.00012445
0.480000 0.024600 0.78276136 -0.00012519
0.500000 0.024600 0.78430901 -0.00012544
0.520000 0.024600 0.78276136 -0.00012519
0.540000 0.024600 0.77812450 -0.00012445
0.560000 0.024600 0.77041674 -0.00012321
0.580000 0.024600 0.75966850 -0.00012150
0.600000 0.024600 0.74592220 -0.00011930
0.620000 0.024600 0.72923208 -0.00011663
0.640000 0.024600 0.70966401 -0.00011350
0.660000 0.024600 0.68729523 -0.00010992
0.680000 0.024600 0.66221400 -0.00010591
0.700000 0.024600 0.63451932 -0.00010148
0.720000 0.024600 0.60432048 -0.00009665
0.740000 0.024600 0.57173666 -0.00009144
0.760000 0.024600 0.53689646 -0.00008587
0.780000 0.024600 0.49993738 -0.00007996
0.800000 0.024600 0.46100527 -0.00007373
0.820000 0.024600 0.42025378 -0.00006721
0.840000 0.024600 0.37784375 -0.00006043
0.860000 0.024600 0.33394254 -0.00005341
0.880000 0.024600 0.28872340 -0.00004618
0.900000 0.024600 0.24236481 -0.00003876
0.920000 0.024600 0.19504972 -0.00003119
0.940000 0.024600 0.14696485 -0.00002350
0.960000 0.024600 0.09829998 -0.00001572
0.980000 0.024600 0.04924717 -0.00000788
1.000000 0.024600 0.00000000 -0.00000000
0.000000 0.024800 0.00000000 0.00000000
0.020000 0.024800 0.04914999 -0.00000792
0.040000 0.024800 0.09810601 -0.00001582
0.060000 0.024800 0.14667485 -0.00002365
0.080000 0.024800 0.19466483 -0.00003139
0.100000 0.024800 0.24188656 -0.00003900
0.120000 0.024800 0.28815367 -0.00004646
0.140000 0.024800 0.33328358 -0.00005374
0.160000 0.024800 0.37709816 -0.00006080
0.180000 0.024800 0.41942451 -0.00006762
0.200000 0.024800 0.46009558 -0.00007418
0.220000 0.024800 0.49895087 -0.00008045
0.240000 0.024800 0.53583702 -0.00008639
0.260000 0.024800 0.57060847 -0.00009200
0.280000 0.024800 0.60312799 -0.00009724
0.300000 0.024800 0.63326724 -0.00010210
0.320000 0.024800 0.66090727 -0.00010656
0.340000 0.024800 0.68593901 -0.00011060
0.360000 0.024800 0.70826365 -0.00011420
0.380000 0.024800 0.72779310 -0.00011734
0.400000 0.024800 0.74445029 -0.00012003
0.420000 0.024800 0.75816947 -0.00012224
0.440000 0.024800 0.76889650 -0.00012397
0.460000 0.024800 0.77658905 -0.00012521
0.480000 0.024800 0.78121676 -0.00012596
0.500000 0.024800 0.78276136 -0.00012621
0.520000 0.024800 0.78121676 -0.00012596
0.540000 0.024800 0.77658905 -0.00012521
0.560000 0.024800 0.76889650 -0.00012397
0.580000 0.024800 0.75816947 -0.00012224
0.600000 0.024800 0.74445029 -0.00012003
0.620000 0.024800 0.72779310 -0.00011734
0.640000 0.024800 0.70826365 -0.00011420
0.660000 0.024800 0.68593901 -0.00011060
0.680000 0.024800 0.66090727 -0.00010656
0.700000 0.024800 0.63326724 -0.00010210
0.720000 0.024800 0.60312799 -0.00009724
0.740000 0.024800 0.57060847 -0.00009200
0.760000 0.024800 0.53583702 -0.00008639
0.780000 0.024800 0.49895087 -0.00008045
0.800000 0.024800 0.46009558 -0.00007418
0.820000 0.024800 0.41942451 -0.00006762
0.840000 0.024800 0.37709816 -0.00006080
0.860000 0.024800 0.33328358 -0.00005374
0.880000 0.024800 0.28815367 -0.00004646
0.900000 0.024800 0.24188656 -0.00003900
0.920000 0.024800 0.19466483 -0.00003139
0.940000 0.024800 0.14667485 -0.00002365
0.960000 0.024800 0.09810601 -0.00001582
0.980000 0.024800 0.04914999 -0.00000792
1.000000 0.024800 0.00000000 -0.00000000
0.000000 0.025000 0.00000000 0.00000000
0.020000 0.025000 0.04905301 -0.00000797
0.040000 0.025000 0.09791242 -0.00001591
0.060000 0.025000 0.14638542 -0.00002379
0.080000 0.025000 0.19428071 -0.00003158
0.100000 0.025000 0.24140925 -0.00003924
0.120000 0.025000 0.28758507 -0.00004674
0.140000 0.025000 0.33262592 -0.00005406
0.160000 0.025000 0.37635404 -0.00006117
0.180000 0.025000 0.41859687 -0.00006804
0.200000 0.025000 0.45918769 -0.00007463
0.220000 0.025000 0.49796630 -0.00008094
0.240000 0.025000 0.53477967 -0.00008692
0.260000 0.025000 0.56948251 -0.00009256
0.280000 0.025000 0.60193786 -0.00009783
0.300000 0.025000 0.63201763 -0.00010272
0.320000 0.025000 0.65960312 -0.00010721
0.340000 0.025000 0.68458546 -0.00011127
0.360000 0.025000 0.70686606 -0.00011489
0.380000 0.025000 0.72635697 -0.00011806
0.400000 0.025000 0.74298129 -0.00012076
0.420000 0.025000 0.75667340 -0.00012298
0.440000 0.025000 0.76737926 -0.00012472
0.460000 0.025000 0.77505663 -0.00012597
0.480000 0.025000 0.77967520 -0.00012672
0.500000 0.025000 0.78121676 -0.00012697
0.520000 0.025000 0.77967520 -0.00012672
0.540000 0.025000 0.77505663 -0.00012597
0.560000 0.025000 0.76737926 -0.00012472
0.580000 0.025000 0.75667340 -0.00012298
0.600000 0.025000 0.74298129 -0.00012076
0.620000 0.025000 0.72635697 -0.00011806
0.640000 0.025000 0.70686606 -0.00011489
0.660000 0.025000 0.68458546 -0.00011127
0.680000 0.025000 0.65960312 -0.00010721
0.700000 0.025000 0.63201763 -0.00010272
0.720000 0.025000 0.60193786 -0.00009783
0.740000 0.025000 0.56948251 -0.00009256
0.760000 0.025000 0.53477967 -0.00008692
0.780000 0.025000 0.49796630 -0.00008094
0.800000 0.025000 0.45918769 -0.00007463
0.820000 0.025000 0.41859687 -0.00006804
0.840000 0.025000 0.37635404 -0.00006117
0.860000 0.025000 0.33262592 -0.00005406
0.880000 0.025000 0.28758507 -0.00004674
0.900000 0.025000 0.24140925 -0.00003924
0.920000 0.025000 0.19428071 -0.00003158
0.940000 0.025000 0.14638542 -0.00002379
0.960000 0.025000 0.09791242 -0.00001591
0.980000 0.025000 0.04905301 -0.00000797
1.000000 0.025000 0.00000000 -0.00000000
0.000000 0.025200 0.00000000 0.00000000
0.020000 0.025200 0.04895621 -0.00000802
0.040000 0.025200 0.09771921 -0.00001601
0.060000 0.025200 0.14609656 -0.00002394
0.080000 0.025200 0.19389734 -0.00003177
0.100000 0.025200 0.24093289 -0.00003947
0.120000 0.025200 0.28701759 -0.00004702
0.140000 0.025200 0.33196956 -0.00005439
0.160000 0.025200 0.37561139 -0.00006154
0.180000 0.025200 0.41777087 -0.00006844
0.200000 0.025200 0.45828159 -0.00007508
0.220000 0.025200 0.49698368 -0.00008142
0.240000 0.025200 0.53372440 -0.00008744
0.260000 0.025200 0.56835876 -0.00009312
0.280000 0.025200 0.60075007 -0.00009842
0.300000 0.025200 0.63077049 -0.00010334
0.320000 0.025200 0.65830155 -0.00010785
0.340000 0.025200 0.68323459 -0.00011194
0.360000 0.025200 0.70547122 -0.00011558
0.380000 0.025200 0.72492367 -0.00011877
0.400000 0.025200 0.74151518 -0.00012148
0.420000 0.025200 0.75518027 -0.00012372
0.440000 0.025200 0.76586501 -0.00012547
0.460000 0.025200 0.77352723 -0.00012673
0.480000 0.025200 0.77813669 -0.00012748
0.500000 0.025200 0.77967520 -0.00012774
0.520000 0.025200 0.77813669 -0.00012748
0.540000 0.025200 0.77352723 -0.00012673
0.560000 0.025200 0.76586501 -0.00012547
0.580000 0.025200 0.75518027 -0.00012372
0.600000 0.025200 0.74151518 -0.00012148
0.620000 0.025200 0.72492367 -0.00011877
0.640000 0.025200 0.70547122 -0.00011558
0.660000 0.025200 0.68323459 -0.00011194
0.680000 0.025200 0.65830155 -0.00010785
0.700000 0.025200 0.63077049 -0.00010334
0.720000 0.025200 0.60075007 -0.00009842
0.740000 0.025200 0.56835876 -0.00009312
0.760000 0.025200 0.53372440 -0.00008744
0.780000 0.025200 0.49698368 -0.00008142
0.800000 0.025200 0.45828159 -0.00007508
0.820000 0.025200 0.41777087 -0.00006844
0.840000 0.025200 0.37561139 -0.00006154
0.860000 0.025200 0.33196956 -0.00005439
0.880000 0.025200 0.28701759 -0.00004702
0.900000 0.025200 0.24093289 -0.00003947
0.920000 0.025200 0.19389734 -0.00003177
0.940000 0.025200 0.14609656 -0.00002394
0.960000 0.025200 0.09771921 -0.00001601
0.980000 0.025200 0.04895621 -0.00000802
1.000000 0.025200 0.00000000 -0.00000000
0.000000 0.025400 0.00000000 0.00000000
0.020000 0.025400 0.04885961 -0.00000807
0.040000 0.025400 0.09752639 -0.00001610
0.060000 0.025400 0.14580828 -0.00002408
0.080000 0.025400 0.19351473 -0.00003196
0.100000 0.025400 0.24045746 -0.00003971
0.120000 0.025400 0.28645122 -0.00004730
0.140000 0.025400 0.33131449 -0.00005471
0.160000 0.025400 0.37487021 -0.00006190
0.180000 0.025400 0.41694649 -0.00006885
0.200000 0.025400 0.45737727 -0.00007553
0.220000 0.025400 0.49600300 -0.00008191
0.240000 0.025400 0.53267122 -0.00008796
0.260000 0.025400 0.56723724 -0.00009367
0.280000 0.025400 0.59956463 -0.00009901
0.300000 0.025400 0.62952581 -0.00010396
0.320000 0.025400 0.65700254 -0.00010849
0.340000 0.025400 0.68188638 -0.00011260
0.360000 0.025400 0.70407913 -0.00011627
